sl,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Y
620,1.4904416141005241,-0.831365699,,-0.193160677,-0.063005016,,1.4107628543122044,-0.774351901,1.0260719701535328,,0.4941731004033555
621,-0.625504652,,0.9938846034779243,,0.7611505498063198,-0.28855278,-0.008367628,,,-0.693413331,-0.145290038
622,1.4851563449378529,-0.315834168,,,0.023864421189582014,-0.297908314,,0.8938183535575839,-0.662852222,,2.4134761656107795
623,,0.8645851955276563,-0.099845374,1.808299094493722,-0.156538578,-0.237683638,-0.171032122,-1.316641429,-1.036726847,-0.53066689,1.3768938048356076
624,1.1358298488501297,-0.033126059,-0.48464419,1.2265347456065954,1.5511771328922608,,-0.853089997,-0.49524862,,,-0.346814943
625,-0.267627065,,1.0072990673581124,-0.571449571,0.21943995861993149,0.9265600692170585,-1.160287146,0.012345457426139817,-1.114389653,-0.983580497,1.7258307594412325
626,,,-0.322022629,-0.648418125,,-1.146962728,0.4288032178339101,,-0.079204041,-0.202648993,0.6416077224581107
627,0.3734403532155694,-2.028469419,0.5368174565978674,3.1018858037448633,-0.122676221,,0.7436070000996834,1.645332668197962,0.974967844,,-0.793269606
628,,2.5719301452416747,,-1.154601913,,-1.280687251,1.2328036892688596,-0.955882588,,-0.857780002,0.657641467
629,-0.546448058,1.486150645860495,0.1034571648936973,-0.559202474,-1.145227971,,,,0.9802337687226637,-0.560351492,1.250635905443182
630,,-0.717500422,-0.238011723,-1.07957672,0.9907617345678559,2.097510614044568,-1.761816961,-0.346162069,1.264779847050035,,1.6882208898995208
631,0.5666839069710864,1.2214722002075706,0.078228814,,,1.9484265541011465,-0.061967213,-0.532377849,-0.919980111,,-0.280378371
632,-1.371775558,,0.10268977095446595,-0.503002513,0.2798202650191239,,-0.12159859,,1.0153318243818528,0.23958364414552194,-1.730140652
633,,0.1646876198197184,,-1.783724888,-1.619734694,,0.37933916628423964,-1.36224948,1.255577365919383,0.030246564855953728,4.647852523913724
634,,-0.843855075,0.6222587482702062,-0.80449782,-0.985378004,1.1883499206053487,0.3546211607750226,-0.234929428,0.6414329847337166,0.008931873,-0.649612699
635,0.38301315045168366,,2.0703986089106223,,,-0.188868849,0.8070971156549623,0.7342234990261364,1.1468517551500457,-0.840623707,-0.767381395
636,,1.8464398509114404,-0.258692979,,-0.523446642,-0.346436252,,-1.004234526,-0.942118822,1.610900936414377,0.9903587014279418
637,,2.1203702490425242,-0.450438638,,,0.14330116864769596,-1.774096697,0.6849545566550082,,-0.057554662,3.4568325338390444
638,-0.390364325,,0.7277129120327611,-1.171089986,0.5118959120492431,,1.4855214886442982,-1.505127943,,,0.010018171293973421
639,,,0.3853159514734912,-0.010016895,,,1.168003385326591,-1.267088403,,0.72166196,0.6374543327616669
640,1.0837307806073746,-0.957392726,0.024077406,-1.381579174,,,-0.434958499,,-1.129795398,-0.648358414,0.8532197016623364
641,1.7581109162143385,0.072924892,-1.002307767,,-1.597427621,-1.014159692,1.3603397390464533,,1.890730176101206,,3.0485925974056913
642,,0.6408941585421234,-2.672587582,0.20493932365357484,-0.048986488,1.4860388935151474,0.9646793941636173,-1.133691686,,-0.262314526,-0.563852006
643,,,,1.5384653140285238,0.3406220284912099,,0.9006470828554398,1.092871618092712,0.7836050942972992,1.4194634728149536,-0.64331062
644,0.6086824129137884,0.1676514647267018,1.2391720620880293,-0.09089614,,,,-0.008175807,-0.453551577,,0.9795616602498756
645,0.8004183579152141,0.315581254,-0.32187271,0.3316965787145939,-0.02170846,-0.66433818,0.12904232858723516,,-0.375395067,0.9038256886095176,2.3406559168891166
646,1.288832392310989,0.9698976936554127,-0.276248385,,,-1.235745979,0.6727293784977457,,,1.457270863,2.0926242792791507
647,0.7111501569345241,,0.16372225505801816,-1.003689404,-1.738987227,-0.872559109,-0.047717018,,-0.544321792,,0.21022366584239904
648,-0.215426553,,,1.7238938281238618,0.662145281,-0.560300777,-0.068347788,-0.028313336,-0.767955434,-0.769130218,-0.482214514
649,1.010524020326713,-0.419784378,-1.094696387,,0.1180097531291236,-1.972704224,-0.040746358,,,,-0.875781371
650,1.251109482312179,,,0.7581562617745978,0.16307020793270105,0.973740293,-0.559236433,0.10768631949496932,-0.647727643,0.39798455756288165,-0.345392239
651,-0.651909088,,0.4134732931055044,-0.137711441,,-1.455556921,-1.147266491,-0.882971906,,0.21893884707163588,-0.164031968
652,,0.7528018229417711,,0.6083961914591229,0.20967930909148969,1.0993517422876555,0.9194127917400996,0.3760953675539912,1.2710718708601423,-2.345788243,1.0669363968637406
653,-0.290463174,,1.1526828774815703,,-1.45017937,1.411167174149276,-1.171445186,-1.141215246,,-0.318206472,-0.704775706
654,-1.55841728,0.6498779734925669,0.6794024247266021,,,-0.039582715,,,-2.834244783,-0.956944349,-0.402531614
655,0.005540843,-1.085570235,,-0.126075536,-0.657686109,,0.6281492777578134,-0.236266445,,-0.165764917,0.8597661103786451
656,-0.007436347,-1.740319565,0.46155391796127865,,,,1.1700664042196551,-1.011003794,-0.371386641,,-0.343108174
657,-0.705191209,,1.4874905779224952,-1.148133295,,,0.5856056418097813,,,0.4896261438724024,1.8489343335427817
658,-1.949038569,-0.446797406,0.16209180855884073,0.4156659699331173,-0.141718096,,,0.28520592636575753,-0.647016622,0.037722896682238334,-1.669748138
659,0.3831690226561928,1.7182372414513813,0.7863236682915793,1.2145568559539437,,,,-0.143572647,,1.2659336265568182,1.5445011069618781
660,0.883351638,-0.305677861,0.6417106490138536,0.2228991630038379,0.7198279809313747,-1.344307124,-0.145661073,,0.6236420996116513,,0.9709015296126375
661,-2.499930724,,-0.061047986,0.063884226,,0.582746441,0.081530279,-0.032391277,1.104183382169693,-0.590110452,-4.326276145
662,-0.140283788,,1.418906048695304,,-0.707523296,-0.11445501,0.5096507632062802,,-0.534470622,-0.654273686,0.2710857578303727
663,,-0.358054279,-0.453757735,,0.077640577,-0.181223439,-0.321648349,,,0.7015654719404685,-2.28553126
664,0.5527285008997627,,-0.566998336,-1.043915641,-0.593156507,0.019650095136569568,-0.786286122,,-0.965456678,-1.660991889,-0.153859496
665,0.819406121,-0.474414595,-0.837033653,-1.093847141,0.42303597473040044,1.3749077114679673,-0.403073861,-0.215563375,1.0716318398890723,-1.810445704,0.6051291737494853
666,1.966868642912667,,,-0.097503229,-0.718947032,-0.264771771,-0.41838507,0.8117590984793583,-0.112569907,-0.910907214,2.3991564706624886
667,-0.172185161,,-1.183721328,,1.992742801,,-0.137352987,-0.397795406,0.548087704,1.7727899230910438,-0.366548966
668,0.5799338417292843,-1.518365148,-1.384123427,-0.398964775,-0.2682332,,0.8193409201744406,-1.086320558,1.4933015621257555,,1.6601268341865174
669,-0.248253533,0.4389726404181848,-1.231947222,,-0.498192423,-1.087235322,-0.289334988,-0.465748008,-0.325159403,0.949679903,1.0752566733585938
670,-0.785307593,1.735022999773876,-1.325059633,,-1.016510622,,-0.490196113,-0.343728672,0.8013572363555488,1.4998267972288106,-0.603623774
671,,-0.404856332,0.18425522240455336,-0.782077874,,-1.146300906,,0.24960563101494201,,-0.046353703,0.5185300278123417
672,1.5160251245495246,1.1219110690741252,-0.585184077,,0.4598303064648266,-2.31742825,1.1101541158826773,-0.213587458,1.8313003205774008,-1.726965486,0.7999767105347435
673,0.9181462252078333,-0.100508837,-0.331050531,-1.369843465,0.5957479067117164,0.6761373847768578,,1.0080502628605923,-0.593895329,-1.003862584,1.572885592806871
674,-1.368491434,1.4732243456394702,-0.778174284,,,0.3299028815939605,-0.306868313,0.6606729130022508,-0.015470763,-0.369213291,-0.881621711
675,0.6960047866482002,-0.143972109,-0.798334779,0.5998267754606512,-0.063985656,0.4889100117578045,-0.453859858,,1.7350739625142755,,-1.342447739
676,0.8837849612619612,-0.387810685,,,-0.353830038,-0.632556036,1.8722346756364532,-0.047677682,,-1.398391911,0.7906632103848827
677,,2.071082599216615,0.029750744658861888,-0.264004492,-1.167751918,1.0823430544352473,-0.770128083,-0.094808559,,1.5568946000974326,1.992705065994635
678,1.1548853107256827,-0.031584749,-1.154148936,,,,-1.762118012,-0.645965132,-1.454638123,,2.1022339092941698
679,0.7444087336977152,-0.375400164,0.3556933821137109,-0.72333466,,1.920900822086021,-0.348486078,0.38442943761965875,-1.565527227,1.5201061224168706,0.48335385713332363
680,-0.477206629,1.050533649906501,-0.123180296,0.6115793650208063,0.6710124272110006,-0.45244034,,,0.7779342200275429,-0.390205294,-0.324610967
681,,-0.461993002,0.049975975,-1.074693702,,,,,,-0.616357053,2.104826127944458
682,-0.128758576,-1.005551941,,,0.2730941056315511,1.172112927476695,-1.979252477,-2.557679738,-0.399291062,-1.378564144,-0.62494839
683,,0.20565664059489883,,-1.138263984,,0.014389693152232522,0.34750930993308465,,,-0.103508648,0.5857846274470551
684,1.7741822235037688,-0.790388654,0.7428273399555535,-0.059668481,,0.6323153404675466,-0.299173479,-2.661965337,-3.062868123,1.272422160284049,0.8394482532863984
685,,,-0.017528248,,,0.011424515361312802,-1.007038224,1.6485747229738668,2.239502879643737,0.47828070073017764,2.863838582643502
686,-0.010863747,-1.294966978,,0.076306811,,0.48117408867453765,-0.585711529,0.14687517312181853,,1.087087189252434,-2.113976228
687,-0.104411041,,-0.201136178,-0.136199709,,,,-0.486422373,0.001047186,,0.012921843
688,-1.70609694,-0.230805865,0.7952302186437133,-0.378338035,-0.224731754,,-0.125960433,-1.030515502,-0.036346124,,-3.029774112
689,-1.051175947,-0.374481889,-1.381631324,0.94138195,-0.092358207,-0.850199634,0.0922656,-1.203600215,-1.033495531,-1.46013353,-1.843390214
690,-1.066779238,,-0.733118331,0.4662251226514788,,0.7595337457632192,-1.026082001,0.039227928,0.05285131,2.3278053364265916,0.8623595946735741
691,,-0.592904014,0.6850489636505139,2.138174470485208,-1.62963609,-0.842482043,,-0.417088227,-0.332756698,-1.304232266,-0.278352608
692,1.4039560535500122,-1.422608598,-0.20021281,,,-0.979394167,-1.348675656,,-0.757029566,,1.4109078797857868
693,-1.401451148,0.8130357368876219,0.11554952316446464,0.189836394,1.441076778240017,-0.437795498,-0.725816695,-0.547763628,-0.19252657,-0.090964895,0.5223319027766715
694,-0.830697737,-2.023085253,-0.560929001,0.35982566628688983,0.13625830625349225,,,0.7593337714584683,1.382520642408226,0.766774292,-1.869817677
695,1.7098992559273836,,,,-0.205232172,,-0.337837331,0.6212516108950558,,,3.629093178129297
696,,1.7230898947725095,-0.220474583,,1.4577866947114024,,1.4443437020934313,,,1.0871101984887657,-0.96253898
697,0.20920249248664097,1.4250793326254454,-1.168634886,-0.288614879,1.4442503964023794,-1.867060181,0.5604577749588049,0.5321761598451539,,-1.58295542,1.0381790893828966
698,,-0.559470743,,-1.222004387,,0.4035223474539224,-1.112331915,0.7402843336529155,-0.662966047,-1.213033806,2.0802112747741113
699,-0.527809146,,-0.277353262,,0.696207462,1.0824214516169486,-0.310095309,,0.076094479,0.47064958610407176,1.480482539510112
700,,-0.890608297,,,-0.761033904,0.7070407250968996,-1.605133201,,,-0.175652804,-2.543298367
701,-1.454643873,-0.606748843,-0.401043817,,0.15188148328929144,,,0.48820463973357225,-0.807113521,0.094511493,-2.717219194
702,,1.214721474497781,-0.600382429,0.7673386977205734,0.041854475782477606,1.4915665164487661,1.290891452639408,,-0.262282621,,-0.28653849
703,,1.680307105978335,0.078470078,-0.405642633,-0.459615086,-1.213035585,0.5565591280933229,-0.820011203,1.098148252187747,-1.292935054,1.654131495598556
704,,1.1502237584974535,-2.152247065,2.018265543792186,-0.425285197,0.1410953821621393,0.5714492255163438,0.7261290561155536,0.27388393825968216,0.9973845837063676,1.8317209513503299
705,0.5190707129218126,1.7608811400323037,0.5223275428545973,1.9646355198830872,0.9010788402376559,,2.6111026783878413,-0.574344108,1.4955440152017352,0.026793443119438404,0.8624743496040295
706,1.0610902576025796,,0.6257445430895879,,,,0.9359426413015662,-2.164076871,,0.4105516350582958,-1.419162747
707,0.2236149064397072,,-0.365904245,0.048787105,,,,-0.333884826,-0.912318125,0.3365442242759801,0.029436773375546732
708,,1.039143831484181,-0.135113031,0.8757409637609486,0.8680678984458442,-0.08737127,,,0.837853349,,2.294877390357742
709,-1.04618222,,0.8318314520963794,-0.546778422,,1.2397069070691236,-1.308924477,-0.045137381,-0.170694146,0.3797428756279606,-1.955336776
710,1.2391599984204347,-1.329451815,,1.0315237749937014,-0.186377064,-0.137446993,0.4184493689849223,,0.5823526073671226,,0.7547818378445976
711,-0.981972306,0.9902664977049435,,0.1860828936902982,-1.494155307,-0.114745706,0.19440587694056835,,-0.360138064,-1.409369388,-1.010183475
712,,0.1659553149020513,-1.645783165,0.3514648615819806,-0.056508947,,-0.391532434,,-0.770844626,-0.538170217,1.704359007147234
713,,,,,-0.351403268,2.507724785506933,-0.770725151,-0.557972009,,0.4210133024605525,0.4359961310480794
714,,,-0.910038889,0.9090615078050971,-0.210962279,,1.6091649688275829,,,0.43491967951994637,-0.372173592
715,,0.6113544202582081,1.2092153926844607,,1.8016426043465061,,0.2119825497716119,,0.13723712896762474,,0.020298369362687058
716,-0.090072196,0.22118648534116717,-0.416085121,0.33767701870469485,0.021307490355111102,0.7736918910987685,0.6631123810657311,0.16715328758484124,,1.7907227386811706,0.5448892104728222
717,,,-0.342520849,-0.488411656,,1.3860443203860797,0.4443934035776708,,0.6191179850137531,0.073796982,0.27623746276225236
718,-0.190222918,0.3381059215063302,-0.441157747,0.2522642640034325,0.20422092562163552,0.6029360212579244,,0.7101363528765408,-0.906311493,-0.572566652,-0.949244586
719,-0.528925059,,1.0156622833856628,,,1.2554077104866421,-0.570582702,-0.188142685,,0.8329512076226846,-0.69188785
720,,,,0.073589111,-0.524376667,,1.2899055267616704,0.7648042717265899,-0.693304227,0.039831768223134466,2.007717368199308
721,-0.300115093,-1.128210706,0.1776513766213024,-0.415492664,-0.952536666,,-1.5638035,,-0.08509497,-0.87530081,0.29092102035695544
722,,-0.065546542,0.5768853105986501,-0.18291079,,,-1.262674512,,-0.937149207,0.9182325265334489,1.0340733050494593
723,,1.062533516309917,-1.122623189,-0.677769701,,1.1704970934267551,1.6666089083149223,0.041366164,1.837745630786756,-0.28966455,-0.772439507
724,1.0987676223629725,-0.942180997,0.4202005068632542,-2.341693041,,0.46667679808076484,-1.312438852,0.42694961078918464,0.9064581208123634,-0.501320193,-0.183640206
725,,-0.474186616,,-0.101213558,0.10209062488808177,,,,1.3914331792553123,-1.041239236,-1.641194345
726,,,1.131357152253318,-0.420257898,0.55506972,0.4211790836642261,-0.539939179,,1.8624921720523726,0.47170066506263064,0.8537941823521085
727,0.5663563790706708,0.6721549782007075,-1.460976607,0.46022467320628885,,-0.589886941,2.161941781188503,-0.25326161,-0.740174104,1.1525825789013922,0.7801977668634315
728,-0.947677003,,,0.042767565,-1.561597045,0.543989614,-0.396465882,,,,-2.295118641
729,1.775698032365714,-0.850943224,-0.193213021,0.3886252741444505,,0.27029494670783055,,-0.245067572,0.048938393,,0.2205063861448775
730,,-0.598826345,,,-0.044757641,,,-1.814761749,,-0.279927826,-2.234054179
731,-0.856115187,1.6291980148088911,0.018861847,,,-0.01577892,-1.215253464,-0.169817036,-0.937008429,-0.277403585,-3.160991103
732,-2.559916566,,1.4639264045143334,0.8303977491075424,1.3190393359152313,1.3877212696709238,,-0.452868685,,1.1467446054496968,-3.255699993
733,,2.4940228163819067,,1.972895855,-0.156791791,,,-1.022949928,-0.484998078,-1.032979226,3.631809757721199
734,-1.229944488,0.667066851,,0.052366323,0.556239135,,,-0.349094163,0.5324013062378574,0.620712839,0.900368461
735,,-0.104857388,,0.057127613453560856,0.20070685816160114,-1.034260859,0.14749065443293866,-0.361018435,-1.342753949,0.6714848950092839,0.3401364547493525
736,-0.563725151,-0.406379215,-0.462578847,,-0.040916162,0.079099821,-0.440636154,0.4628668222549053,1.3493180484506717,0.6478608174865064,-0.617011461
737,0.6868669613348561,0.6062302058843455,,,-0.204987394,,-1.064537025,-1.872175741,-1.346529213,-0.256525557,-0.474597446
738,-0.069426367,-0.793053776,0.078925213,-0.433833641,1.0905735873738482,-0.161625764,,0.20321376229469254,,,-1.778062786
739,-1.235624099,-0.108120838,-0.745130817,0.3819630334848083,-1.342354337,0.014701825279437203,,,-0.764167758,0.017750972207175114,-2.487157116
740,,1.547126279542768,-1.481330061,,,,-1.89099381,-0.582550143,-2.768873221,0.24092071245615312,0.7322114282411245
741,,-0.911662376,-0.470723922,0.9236541553689125,-1.750215465,,-0.228115182,-0.752334837,,-1.263750319,0.17149396198186587
742,0.2143134859215077,-0.149233085,,0.20039950048029245,,-1.446307355,0.49259155164487217,-0.330866402,,1.0482643763908097,0.3923989141383722
743,,1.3511843284590006,,0.752784437,-0.980620811,-2.186293246,1.078834914259941,0.11138506133107968,-0.745197471,1.1735623437556026,0.619372997
744,-0.861558881,-0.424155258,0.5248903643169941,,-0.10948091,,0.21111074362112997,1.2474263368236806,1.133602358005998,,-1.410517433
745,-2.336741376,-1.105772295,0.7633341123844894,-1.55025142,-0.326692589,0.3384806136890324,1.4695706957615102,-0.575019696,-0.643487709,-0.052445766,-2.853425553
746,0.3509129698101024,,1.0492683488858106,-0.799143833,,0.44521271024701903,-0.40023281,0.8397099365599667,0.14895854124234953,0.7888457131522739,-0.820022951
747,0.19410410804883196,0.376404571,-0.632391757,-0.630771705,1.2243964799287768,0.6355104445203323,,,-2.373776054,-0.573940164,-0.96219063
748,0.9610276766199058,,0.11791266966603123,-3.016381247,-0.392253618,0.3382722238272125,,0.9623557113343643,,-0.165655813,-0.600517464
749,-1.332117429,-0.204521539,-1.261575062,-1.84787012,,,-0.270561202,,-0.513496251,-1.790551019,-0.785130398
750,,-2.17219814,-0.554792677,,0.23048964342985517,,-1.837961483,-0.801093292,-0.748757988,-0.773093495,-0.487893793
751,0.9700585902076034,-1.213602778,0.30097927443815886,0.15829703721791577,0.960455077,-0.133131872,0.7911309671975586,-0.172220138,0.4343925265848003,-1.502941087,-1.507863062
752,,,0.43118312603922965,0.4755023331518825,,1.4897222522103726,,0.4208790196723695,,1.7187401597491105,-2.512593602
753,-0.31702962,-0.653192906,-1.498145384,1.552367006662473,0.42141090704854006,0.4530611058943021,,,,-0.195903575,-1.892447405
754,,,-0.402589603,-0.587024391,,,0.2988480444383938,-0.225472035,,0.471067275,0.48766221283293243
755,0.27569073274204753,0.6849980727668268,0.13393474375865663,0.6702214569915914,,0.16271873503280307,-0.220394493,1.5303978014539088,-0.47790154,0.3913136004273458,0.039368047538634654
756,0.41390841073906653,-0.609557852,,-0.353852021,-0.492216853,-1.458130562,-0.651495083,,1.2659435841485986,0.5543913351736333,0.7906354704263701
757,-2.599534498,0.6413037147573276,-0.558151786,,-0.014135259,-0.192687626,-0.102235728,,1.3444049720902438,-0.019660187,-1.189919614
758,,,0.667045548,,1.1166326561616067,,0.7157272810747723,-0.972532833,-1.185074043,,0.6005606135469878
759,,1.1461066390517474,0.11842032143652105,-0.420120058,,-1.301094497,-0.01375438,-1.082740314,-0.395443794,0.925299564,-0.30788263
760,0.2541906765576573,-1.482170499,,-0.007099762,-0.542185268,,-0.167206837,-1.16566134,1.8478097114496044,-0.017287443,0.066573329
761,-0.081385204,-0.405105172,1.1799657394575893,-0.524878508,-1.544979859,,,0.8321321614571173,,,-0.168391618
762,,,,0.3293177319454342,-0.83188695,0.004505066,0.3085133646132903,-1.686966239,,-0.303056185,0.9757483063143972
763,1.0280680199603225,,-0.38150602,-0.481754647,0.9600709639216006,,1.7960946456523694,0.6622133819063865,-0.410222994,0.23965869655895883,-1.223809871
764,-0.354068809,,-1.332197713,-0.823695977,0.45568991855492125,,-2.201968596,1.3744712159904158,-0.140135128,-1.883874962,0.6296654555902763
765,-3.001727842,-1.529386066,-0.019704856,,0.6332004347093099,-0.549487178,-1.108040546,,,0.23077279495527736,-4.252585069
766,-0.789164699,0.9014467003353596,-0.621396772,-0.869717362,-0.542391509,,,,,2.1427485399487463,0.011009874179414625
767,0.2096826343089477,,1.0360779505747895,-0.605639752,0.02663418,-1.28254463,-0.204942266,,-0.402885957,-0.749895031,1.746592710293129
768,-0.287096808,,-0.11949191,-1.864373198,-0.746120565,-1.519399353,0.24406022598176774,0.5033173640541875,0.25654822185416504,-0.787404393,0.6478280424551637
769,,,-1.13822545,0.7419299197089303,0.8180277537237719,0.948895481,,1.1793623126930788,,0.653501322,0.3605165267362524
770,-0.510912662,-0.223982164,-2.421177857,-0.301913214,0.091089967,,1.7561880680851394,-1.162466085,-0.563581237,-0.90487261,0.019224553
771,-0.563776979,,,,,-1.157128649,,1.1210044069163025,-0.1059818,,0.6403406063636665
772,,,0.5493379184464988,-2.066144805,,1.6182958895573838,-0.217509207,1.489638090790624,,-1.084279601,0.2741533211199705
773,,,-0.952511568,-0.969868023,1.5067685921185607,,1.0784360764086802,-0.436484478,-0.02563933,0.5618444182385726,-0.391069112
774,-0.598558673,0.5679043134945333,-2.0464297,,-2.468530125,-0.226846727,,0.6222953060583759,-1.298410479,,-0.150649523
775,-0.68867204,0.18621586235813473,-2.03193319,-0.013223576,,-0.283037181,0.5253209680530518,,-0.541654259,-1.93618936,0.3365026998325441
776,0.13341308157082288,-0.953075365,-0.578342625,,1.4173333834343511,,0.5540648364458706,,0.2455235809950345,-0.059905938,-0.833512211
777,1.2292275806261819,,-0.241637617,1.0588144671327948,-0.092033792,,2.551633273290123,-1.078592763,,,-0.37626913
778,0.26761750903111453,-0.189743704,,-0.234931866,,2.150219214422729,-0.219990918,0.5969309928230956,-0.334652858,-0.354763672,0.6659758316106857
779,,-1.549845788,-0.16062114,,1.171524509184777,-1.196700118,,-0.898440467,1.4425303940118088,-0.869408445,-1.436390241
780,0.5622998447261367,0.970161473,-0.146122911,-1.376811001,-1.364153859,0.8597640647960797,-1.260594019,0.3920266110599123,,0.3771324843110272,-0.16014683
781,0.4715848078458876,,-0.975528179,,-0.629344611,,0.6487552978838649,-1.036261288,0.4671358779052533,1.3928218493169693,0.505291345
782,,0.9957658316635309,0.15379768053620216,1.5874293281411473,-1.062107109,,0.6731616050414675,-0.190411757,,,1.9457783881229613
783,,2.122197504272245,0.28207199622729967,0.5526011803546168,1.1916714356246376,-1.187197399,-1.312000015,,0.2739884728729994,-0.226505246,1.500727357475925
784,0.011123302881161038,-2.386041472,-0.190562314,-0.753046739,0.9180716336150824,0.9950307783840061,,0.39545864879914155,-1.497346749,0.5906430799968742,-0.159572438
785,0.6293979455233839,1.2451926537687301,2.118209812430197,,-0.388476826,,,0.013401858218038697,-0.234082073,1.0276043614011736,-1.285073243
786,-1.101414211,-1.041121467,-1.024225271,-0.360327587,-1.228590216,-0.048571489,-0.165490195,,,-0.059500528,-2.022261575
787,1.0626473640318037,-0.195049851,-0.024194888,-0.562782405,-0.007046541,0.7122313061320464,-0.411334232,0.5184119625346643,,,2.8056383506721674
788,-0.579905827,,,1.5209537333910634,-1.154067726,,-0.616217246,-1.384610948,-1.382734894,,-0.482389939
789,-0.004178793,,-0.386962597,-0.597237664,1.6503691678190437,-0.735505708,-1.322133898,0.7960506174863278,,2.0387736888178853,-0.154080886
790,,0.84598418,1.0821973305993051,-0.521335832,-0.742920768,,,,-1.128435636,-2.536430005,0.6596526518578159
791,,,-0.162150421,-1.691444098,-1.098102353,-0.477958913,-0.6723256,0.11783607551763121,0.5834681266318139,2.269612569285197,-1.252000257
792,-0.02001703,1.1154026630969456,-0.829972777,-1.674946315,-0.352301647,,,-0.780454125,,1.7360251458601772,0.6097791023573027
793,-0.537561713,,0.8981717905072897,-0.728614363,1.090166033690662,-0.733394335,,,0.5932193807041102,,-1.292158293
794,-0.089741139,,,0.20056913856684971,-0.142658113,,,0.042173699,,1.277766364,2.0368881952967026
795,,,-0.022273279,0.3175181785028984,-0.395044115,-1.667072913,,0.33474490689279257,0.6762254464025941,-0.198033198,-1.841556306
796,-2.192539841,-1.541661345,2.052019623763294,-1.092535984,1.4270494582392084,-0.934086737,-0.18245591,0.62520826,-0.820194447,1.5922151357590542,-3.34490983
797,0.075728358,0.4608508462996698,,0.6587202870170907,1.5787927398498625,,1.7297127907492362,-0.611595808,0.764096039,0.4891143362430499,-0.62220201
798,-1.068582073,0.2138097046373318,,,0.3580024341941265,0.14628954610851758,-0.072586947,,-0.090010259,,-1.996089024
799,0.13983409501498167,,,-1.409333245,-0.584736077,-0.505742105,2.0404934143245375,-1.32013465,0.4259222979861098,0.24839406504653988,0.9452797158976698
800,0.33360230467454804,1.2363431626109402,,-0.450956827,0.1940174494939909,,,-0.793989428,,-1.685371865,0.9784253879808359
801,0.4048722867190754,-1.696568696,0.14828460679158642,-1.226505593,-0.849641035,1.1547321025451627,0.587917946,1.149203137670543,,-0.772838707,-0.998979257
802,1.4989716624408718,-1.465505656,0.7461003345449032,,-0.930300143,0.6144698673044425,0.9449515251692131,0.9152683866465448,,0.13195730132923905,0.24837293320888554
803,0.5268665856999025,0.30376407551719103,0.5413558395859803,0.20399946111071426,0.8427838245063638,-1.627207807,-0.131273475,-1.383846494,0.27670201760488466,1.6419301758536977,0.11552154651310209
804,-0.474084782,,0.7564867149216389,-2.067722932,-0.522110482,0.36451565927285023,-2.896994726,-0.976808493,1.1008579733812893,1.0029969004507249,-0.884261944
805,,0.8821976399431775,0.2151042344214637,0.5553949074423146,,0.11581268292209276,,1.2634833441823135,1.5215594095022018,,-0.449028297
806,-0.408108762,-0.953774039,1.2769736607501632,0.5439072025914127,0.32858434152364246,,0.4256638126367649,-1.08527806,0.6340623560790319,,-1.143725324
807,,,-1.38202155,,2.139681744057713,,-0.059181573,1.4135243518009772,0.6171339220735854,,1.6261008793107157
808,-0.732869383,-0.989755786,1.2241254358351739,-1.195878628,,,,0.6142679680252469,,-0.402430878,-1.985543983
809,1.215004019081943,4.0258240427272645,0.6912820989229157,,,-0.637481449,-0.213710234,-0.53460024,,1.7780160768072877,3.382962297
810,,-0.158832716,-1.208279945,1.337367642902413,-0.049054273,,0.7124301184930362,1.0256866842334653,-2.425908405,,1.4076400392532653
811,,0.7345109113086175,-0.515746585,,0.7271692496802824,,0.5420546505486971,-1.111515655,,0.755269158,-0.29984577
812,,,-0.532593001,-0.795105302,1.3607188875409106,,1.2514607091806247,1.3205047074823832,0.8600895142660753,-0.687807517,0.5696136261690625
813,-0.816523837,,-1.295039677,-0.961693999,0.644734292,0.6493491142241571,-1.049574827,,,,1.2370720036763978
814,0.5691364418675215,1.058581053734378,,0.9799291096971879,-1.287117157,-0.121744457,-0.038982768,,0.4438866303167256,,3.218860227336848
815,0.3922570770711484,-0.176943881,,1.097186074156234,,,-0.193687542,-1.743299678,,-0.198379943,-0.750305054
816,-0.57446695,1.5846001898035293,-1.15615412,0.7063929516823354,,1.077267903716688,-0.031538782,-1.134068639,-1.362062177,,-0.696614422
817,,-0.719546909,-0.326313455,-0.102247093,,-1.237796219,,,,1.8364237074134229,-2.106177465
818,0.2322465927238575,-1.613589812,0.4181813615867647,,,,1.7580546953134628,-1.069883914,,0.20005052906393525,0.4825056267163844
819,0.600810549,1.706857924,0.5616388721410351,,,-0.63109945,0.16355801139526788,-1.293083608,-1.033281227,0.05138667,1.0557102115377408
820,0.3680867085808721,-1.702390623,,-0.819428977,1.2796880156711665,-0.351964429,-1.12362227,0.075804558,-0.916235001,1.2689451414331256,-0.243434359
821,0.000530208,,0.5918010189310079,-1.004947439,-1.289153655,0.40835157944163697,-1.099670708,-1.100010154,0.8367560312208876,,1.9216592292673398
822,-1.253829542,-0.619136043,-0.903731556,1.7763192980405802,0.9060104275706085,-0.420844846,0.5761946893434926,,,0.10486326594188623,-1.573862358
823,0.45223074914591294,-0.097459126,0.24801351071422595,0.07833646,-0.163577402,-0.296145592,-0.426264873,0.23193750862858806,0.41081558919945615,0.19835916731883396,1.1097499081465116
