sl,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Y
625,1.2965311759829157,0.47359913585760416,1.462924434495104,0.7076608264691076,,,,0.4717182969142012,,0.1329196297127303,-0.466867259
626,-1.150273125,-0.970462618,1.0231242281887323,-0.24280286,,-0.014361825,-2.150738901,0.088405836,-0.088914333,-1.187206454,-1.384188382
627,0.6210284325949008,0.48674564198046255,0.090454052,,0.9433800797895444,0.9503115703900672,-0.347508059,-0.879850161,-0.091797243,,-1.754687632
628,1.461430638420424,0.23242458998123752,,1.2102081785972716,-0.814387479,-0.261808129,0.1425545443370313,,,,2.096444072228769
629,1.342919514355864,-1.352607917,,,,,-0.498207463,,-0.699366513,0.5613779302065088,2.342131840955456
630,-0.46180745,0.42056260068259615,0.040723406366476644,-1.211761522,-1.340306723,-0.829269928,,-0.774394718,-0.003040186,1.6755506545412788,-0.345707496
631,0.5611343913703271,1.273663229307973,1.6997347909195357,-0.500312609,0.7057734278103006,-2.462467421,-1.082374402,0.0578497,-0.872906063,0.33618212358848637,0.4798465554940332
632,,0.9213187796986495,,,-0.43849464,-0.755594393,-0.387615624,0.4425023642878721,-1.584083194,0.5515469000810579,-1.402722264
633,-0.247341443,,-0.986978573,,0.071310074,-0.254402947,,-0.654669324,,,0.001668889
634,-0.77084441,-0.648511761,-0.466431215,,-1.095794427,0.8166144205493916,,1.5681092106907137,-0.352727138,-1.606304998,-1.163965626
635,,0.027617984955597023,1.8694115756209022,1.3293447681783956,0.2843594353328593,-0.556321698,-1.564437465,1.4337317962257967,0.035546308547410276,-1.213763069,1.0930915654236149
636,-1.529705577,-0.142885233,1.0100596906865493,1.1153080234063584,-1.077117341,-0.297864177,0.6311346114406994,,,0.11954587083365134,0.33376306082911666
637,-0.143805124,-0.112372897,-0.331788234,,-0.674211842,0.6000742692888154,0.7101260465376262,-0.699705351,,-0.760408542,-1.491367732
638,,,,0.667273851,-0.773460559,0.32938407022174604,,,-0.569157648,,0.1261744464984179
639,0.10537956746610228,-0.108746566,0.3516682930440567,0.9137204185875948,0.942464659,1.2006154737302284,-0.068547202,,0.5204311862542155,0.3414719608248034,-1.376549403
640,-1.014930368,-0.024541732,0.8480130718451238,,-1.411985606,,0.34817785683904545,0.38386854408422233,-0.389293537,0.9196241475268879,-0.88361727
641,,-1.551019998,0.689621395,-0.310016369,-2.266113418,,0.7094723942570007,-0.528005379,,-0.098660694,-0.515835365
642,-0.929756503,,,,,0.089533147,,,0.25283928471815764,-1.515939547,-0.782246936
643,-1.784938764,-0.838517684,-0.515594091,0.418568244,0.37517043245870335,,,0.8005888530772484,-0.062798719,,-2.480158245
644,,-0.822727513,0.14978836899767822,,,,0.32795699105889775,0.15520618552647567,,1.6659044072124773,2.352830618322252
645,0.5598278188644686,,0.4526884869531444,,0.5206712048470357,,0.5089389818855382,0.41106205554715136,0.053096702,-2.221506348,0.20911304435183511
646,-0.747233679,0.043627747709472066,-0.346258916,0.12654795928537832,,-1.191493793,1.1573426741765156,-1.239124778,0.23047166120498036,0.047866697310557864,0.47030499454132735
647,,,0.17418549031843816,,,-1.359324582,0.2964172846240922,0.8159983053984977,-1.221785171,-0.605464023,-1.343744267
648,,0.11382984149245502,-1.327148084,0.2794703665053625,-0.453249375,0.14289984161287317,-0.591221851,0.5722549781087032,,-0.178828626,-0.381269003
649,-1.500237114,,0.8177443296211204,1.1210684783737082,,,-1.660780963,1.3908761510975518,-1.087306754,-0.103941912,-2.732811236
650,-0.653859665,-0.628242833,-1.49367536,-1.539582689,0.3784201636211434,-2.295906598,-0.684702451,0.30868319036232605,-0.972440385,-0.880680012,0.099588643
651,,-0.569988506,,-2.566397352,,-0.284145241,,0.43313539580542815,,-0.379945922,0.38728000759558656
652,-1.651608733,,-0.948674941,0.9427524930107527,0.38513488828402853,,-0.987648124,-0.169541524,1.0923020505860193,-0.956804603,-1.512255368
653,,0.6857196766591792,,1.8592020467213328,,-0.308196782,0.8035028359091553,0.47631349752469043,,,-0.284799691
654,,,-0.374925684,2.1604495595913655,0.7533320336287342,,1.666749299780761,1.5543484599306272,,2.3570675131299392,0.5885594872610391
655,0.17444273364035215,,-1.422755865,-0.447126785,0.5182015601608418,1.0873862773801433,-2.595821042,,0.6473291846332504,-0.277951099,1.1325866768525634
656,0.7357403427704264,0.9026255363377812,-1.403651104,-0.215073485,-0.260850907,,0.61312419,,-1.528545954,,-0.786619867
657,,-0.095437362,0.22027437134282082,,-0.26291889,,,-1.294701087,,1.473588352336789,4.391969111237701
658,,-0.621538319,-0.128617155,-2.403334377,-0.726201721,-0.867239799,-0.986846043,0.8942586566261224,-1.930079287,-0.716733543,-0.702864006
659,-0.461501189,,,,-0.124687196,,0.3457802151895891,0.37943068489739495,,,1.0834923213649172
660,-0.480211186,-0.079676266,,0.3843749013304312,,,-0.489445325,0.6708922735033082,0.7078894307839282,-0.303411146,-0.528529016
661,,-0.397262095,-0.960766281,,0.5455440391009784,1.1195008585224921,-0.85965638,-0.595569209,,,1.1981013825796722
662,-0.889309192,,0.28812249810246315,,0.40388420573263883,-0.741495013,,-0.723701892,,,-1.528969949
663,-1.111268453,,-0.330588086,-0.370713267,0.7086437038787049,,-1.299441577,1.1858054585809192,,0.019592912,-1.87497177
664,,0.2432562194441743,,,0.058615204,,0.3977673934103876,1.1230045643628759,1.1329722050268662,0.17355043849042423,1.3242489216211835
665,,-0.971920336,0.5693014190717323,1.2879152621212728,-0.736884437,-1.048930512,,-0.52623727,,,2.6321581120360307
666,,1.35712485,-0.025127079,1.6450381989310294,-0.008477042,0.2317659218387048,,0.11845555478828743,-0.080139554,,-0.043464263
667,-0.380929766,-0.898943747,0.047696239,0.2663229499054728,-2.661022826,-0.59069057,0.035015752656498714,,,0.18906081571371136,-0.797656758
668,1.2344564164183773,,-0.625508056,,1.707859669662297,-0.215927052,0.27800423343612607,-0.031674169,,0.1278130158422443,2.413457623012424
669,-1.046044885,1.2196234150113598,,0.4099357070082809,,,,-0.851027776,-1.028839355,0.40800300304526904,-1.679348818
670,-0.541185606,0.9858903155728234,0.6982382156158472,-0.336815849,-1.059623559,,,0.6015493745920466,,-0.630107512,-0.907731486
671,-0.534355108,-1.067407004,0.7895269345919659,-0.88588607,-0.559222594,-0.686782294,0.399361238,-0.519856595,-0.189962533,-1.371820431,0.6783382102687846
672,,,1.148852926172096,-1.005201452,-0.081769636,,0.7853920776521206,-1.594793004,,,-0.917428896
673,-0.9812959,-0.215449365,0.20759446795697256,0.037998982,,-0.881416426,0.19556766112945384,1.2230330629954418,-0.359490308,-1.655430729,-0.154774375
674,0.40731136600293605,-1.364491167,0.3824771998425188,-2.252329906,-0.64596949,0.1069818237062428,-0.247413326,-2.512331491,-0.244779408,0.48327586101504394,-1.101660686
675,0.7340121462540389,,-0.401628734,-0.969978011,-0.196974214,-0.257923181,,,1.006835746900418,0.7665470136574626,-0.084526271
676,-0.451582421,-1.65663768,,,1.4865055469104689,,,,1.6365428030189046,0.7917250158850854,1.5083299213330037
677,0.014798354612361779,,,-0.498071382,0.44934621615417714,-0.643920774,,-1.755662631,-1.594058606,1.0919710718790285,-1.139410087
678,0.5951959057420146,0.001890053,-0.989018504,1.110891366967953,-0.596890426,-0.353929846,,0.21071503203368921,,,1.0167310248547061
679,,1.6460344060482541,0.5647783789613396,-0.053209856,-0.213792554,,-1.268973982,-1.230299777,-0.734339673,-0.631487865,-0.416682635
680,0.03039871,,0.10148348323148514,-1.219072823,,,,0.1273872115728395,,-0.635781917,0.29968182799218357
681,,0.6371231599709508,,-0.632023785,,,,,1.7042089443511428,0.4533764990220511,1.808465607300504
682,,-1.552143393,0.6303731752940447,-1.220228123,,,-2.008761248,1.2757179995037464,,,1.896065912450241
683,,0.9222673672724057,0.27237766114845946,-0.690919088,0.572901034,-0.228598542,,-0.201246463,-1.020681211,,1.1857158493561526
684,-1.982651603,,0.5158728226164845,,,,-0.326592674,-0.090955139,0.9258497074634631,-1.106877511,-3.445177425
685,-0.322262299,-0.689140135,,0.1571442331466195,,,,,-2.52974097,,2.2716169568141886
686,1.9032059462560627,0.5653063064926804,0.34501867612306014,,,,0.22660963609715884,,,-0.167375767,3.1589568099711007
687,,,0.25454238638123705,-0.405744008,,,-0.153096355,0.6082697830593122,,-0.426931727,1.645888224289768
688,0.13381236325787577,0.8071457456687545,-1.409103946,-0.161264801,,,0.6934107345077056,-1.871309409,,,0.5373385346879436
689,1.040126475,-0.573358049,-0.369673069,-0.81602324,,1.4110756671517346,,0.44589439857189156,0.45592316004040623,-0.88447598,-0.65033484
690,0.6732739127793749,,0.7522638440191847,0.7017659644376236,0.3642226995316509,-1.081882956,,0.30817378062044853,,,0.6905642311930804
691,,,0.5706650043951149,1.1499279321621299,,,,0.20002234262516574,,,0.4965612315510805
692,0.7517916750903685,-1.726796128,,,-0.522412314,-0.207377969,,0.5921243541675753,-1.447100303,-0.626083421,1.2581359521374904
693,-0.440008231,,0.2394723633912936,0.24174492974909093,0.36474012302247016,-1.349235426,-0.389138665,1.2286009253511483,-0.637174792,,-0.799845479
694,-0.288158698,0.10376411354711586,,0.8807932911968983,-0.778636293,,0.1985500846647153,0.41485479670887393,0.6852475269878349,,-0.465630009
695,1.994213238,0.095431408,-0.332001515,,-0.397069222,,0.5727353190860844,,,,2.162279727695484
696,,-0.214665504,,1.1937321292281442,-2.784681374,,,,,-0.586146262,-0.171745508
697,-0.543964211,-2.132123786,-0.891600971,-1.944951952,,1.3801163483770096,-0.634855812,-1.419561467,-0.73781354,,-1.193293177
698,0.051036421,-1.522217619,-0.796696012,-0.951388438,-0.796892038,,-1.370275422,-1.067292187,-0.684245908,-1.29809309,0.7656606298935966
699,,,-0.322212387,1.228179146719233,-1.899859863,-0.993571929,,,1.8966287989106623,,0.30147245588579286
700,1.6436727337931119,,,,1.7656410885462934,0.8274746387377937,-0.022663139,0.20710939061742117,-1.000348543,,2.3530550240890453
701,-0.178253032,-0.059049657,,-0.738717659,1.7246168406455433,,-0.914200063,-1.292977615,-0.905301031,1.1058987259864794,-1.126009747
702,-1.765592757,-0.221967484,,,-0.438296352,0.8756874011469049,,-0.462232546,0.33178202406060786,-1.185684875,-1.556685669
703,,1.0226681372797375,0.3345872668986813,-1.671076158,-0.117714608,,,-0.493283621,0.1949345858291897,,-0.456260405
704,,0.019827365581306478,0.081046774,,1.049039519745733,,,0.8153508343782794,,0.46007374,1.7640948022157148
705,-0.142422349,1.3284688150088375,-0.982311769,,-1.861647832,,,-1.160222186,,,-1.192239571
706,-2.261186215,-0.566789103,-0.647668884,-0.611519233,-0.406917137,-1.544851037,,0.17850401406180624,-0.25636669,1.820813174286258,-4.435523739
707,0.8625112775477075,-0.791362443,,,0.1048280208045726,0.3160985067079779,,0.8748784347851984,,0.897150721,2.0126486070298775
708,0.4775442144212758,-0.850777616,-0.210197195,-1.062728419,-1.106373664,1.1140213562002566,,-1.156984806,-0.791398717,,2.1215908197294544
709,-0.762409752,-0.24848063,0.5989517086608198,0.7199618919597064,,,,0.012413127003597403,,-0.716478273,0.17143243579608225
710,0.2896466337050117,-2.322512204,1.2093788523474798,-0.74735889,,,0.5867046869138124,-2.206806646,-1.144283278,,2.051606712493373
711,0.9731609140767862,-0.194794831,,-0.116470064,0.9174933151116011,,,-1.758803432,,-0.164130486,0.9331738698789818
712,,1.3308212770799657,,-0.774882234,,,,,-1.214417696,-0.437756227,1.280833890188914
713,1.585841760872118,0.41658934217252275,-1.757716884,,-0.240505047,1.5035152769041311,0.068818451,,,-0.139843139,2.2461801117901623
714,-0.647175874,,,0.15172708697679008,0.3650056865804807,1.6100564325969344,-0.590540592,-0.997944503,0.5685306200165224,0.6311757438174562,-0.839482359
715,,-2.543117805,-0.154249267,,,-0.355081524,,,-1.420687645,0.36038109824130776,2.287690043112258
716,,0.5431983004592924,1.0913441893729885,0.2711663867937022,-0.809126069,0.058634212,-0.210433602,-0.901777756,-1.319178692,-1.00541598,-0.701473782
717,-1.745150517,0.19727560126922172,0.8761161527243374,-0.370008418,-1.214610389,1.544586108,0.604190256,,0.9561245763770903,-0.375432772,-2.691651729
718,,,0.8871989684271872,0.5997190903757365,-1.277884937,0.8909030249106106,1.1021478100073452,1.1780646195903266,,0.873317733,-2.084005436
719,,-0.52790141,0.010884330829624487,,-1.78887941,,2.245492640909778,-1.233913165,,-0.782309256,2.177524830934309
720,-2.819848591,-0.067606958,,-0.740658257,-0.91407154,,-1.341717275,1.0489543300802855,0.3489624232264093,0.051584405163972474,-1.784930961
721,,-0.302397312,0.48262830252944405,1.8742413533024038,1.2686328601618264,-1.181088765,,0.8612615683014269,,-0.182285765,2.5923880869675573
722,0.5353988487388787,-0.089591497,0.12020790320284992,-0.62144081,-0.78681286,-1.331888796,,0.2985105783171585,0.17986181286573308,,0.16585560023813345
723,-3.617550276,0.4913109944528424,-2.112937484,-0.044530314,-0.342054048,-1.368048545,,0.5829048418766762,0.4956132070197129,-0.270838984,-4.763140603
724,0.11057873896058323,0.4035920499769335,0.1508994153624118,-0.926218264,0.7291218145187102,,-0.863823716,-0.033682589,-1.021235185,1.5034887389406555,-0.027521609
725,0.22210357448187074,-0.13564655,0.8980529636061677,,1.5897677748824381,,1.5316447367440327,-1.705784921,0.713371766,-0.354867337,-0.059693547
726,0.5424519428614591,,-0.984308774,-0.607550428,0.3993472633655986,,0.7722345662945841,0.14037733153385262,,-0.331457367,1.1365212296884146
727,-1.209287111,-1.215984481,0.16724114762253997,-1.248474685,-0.376599771,0.3263440306524585,-0.610433453,0.26347977842236336,-1.541905882,-2.76201503,-0.732186835
728,,-0.170647474,-1.53118709,0.8581380219155512,1.616983554958258,0.8102634882941937,2.0741166780481555,0.9355456167984513,-0.683355181,-0.661210478,-1.873915718
729,,-0.064646317,-0.075589055,,0.9180456948530739,0.2080087209082317,,0.080472849,,-0.573240235,0.9797615856083202
730,,,-0.454655839,,-0.908306032,,0.3331766320650803,,-0.384038359,1.7888631924107332,0.2932814631890638
731,0.3997616423790718,,0.35176743508272684,-1.736221098,-0.654075748,,2.234849558808785,-0.769044865,-0.456264164,,-0.096673299
732,0.6710360502396129,,0.16958964330257617,,-0.562364745,,,0.4879525736495726,0.7447188460965389,0.4510515415984012,1.8652472161687637
733,-0.291899753,,,-1.074666792,,-0.698414325,0.4431723450454815,-1.353847752,0.19072913433206495,-0.170573525,0.4012233895532991
734,,,-0.392397858,,-1.124920642,,,-0.574389124,-0.413550607,0.2621489496302185,1.8230094600976623
735,2.0780449963143988,,,,1.485832443412778,0.7498794694098241,0.6228607337115413,-1.13144332,,,0.11022938895637813
736,0.066239954,0.3229018552980824,-1.50293459,-1.931610006,1.575154016122615,0.5918596802575501,3.2529508650095402,,0.17018470364413327,-0.335479024,-0.144757988
737,,-0.402729613,1.4809087699302657,,0.285761747,-1.139262549,-0.51606583,-0.672060518,0.3651961650376291,1.4222640650691598,0.9543804725989578
738,,-0.483157088,-0.680616421,-0.685040487,,0.251815306,1.8147535964833843,,0.9825182919209212,0.24575346102318743,-0.957527951
739,0.9776071181082856,,,,,-1.810376715,0.5947410508947475,-1.223682338,-0.112746237,,0.9564872311049242
740,-0.782954966,,1.104953374480687,,0.40847923887890164,,1.249618099113989,0.6431255265652123,-0.338732386,1.6718994499444715,0.12377623513277514
741,0.9319232416607551,-2.012181773,-0.745638362,,,,,0.3661727765977582,-1.430499083,-1.012097687,2.3475284216286583
742,-1.487304542,0.9249753238928378,,-0.752385477,-0.615278016,,-0.717405461,-1.56512112,,0.024468001876299234,-2.056237977
743,0.7412394981490898,,-1.397040349,,-0.812389824,-1.187186395,0.2989399922899866,0.12757696017179168,,,1.491014618239764
744,-0.825335766,,2.310420326707109,1.2053840243529337,-0.523466994,0.052920165,,,,-0.346220145,0.5266928114967431
745,,-0.985448475,1.6278156465193132,2.083688577947523,0.3370325276186769,-0.603843228,,,-0.052681009,,3.0263029573651496
746,,-0.148036761,,,-0.16828468,-0.495728561,-0.732192304,1.1988861883913604,,0.5240343431619626,-1.202493989
747,0.1550130466929893,-0.149356681,0.2574504624255227,-1.056964322,1.9658420774744712,-0.579123027,,0.12525165996742282,-0.641477968,-1.711491198,-0.825178257
748,-1.186129308,-0.461382628,,-1.150366308,0.34935259618652403,0.8636799695049983,0.030724278688033742,-0.442578825,,-0.418079031,-0.881406721
749,-0.824169278,,1.563499192370466,,0.6289059286215211,,-0.044714818,-0.604793943,,-0.199293509,1.371424324251247
750,-0.275572006,-0.090052778,-0.692719456,0.10917960055040694,-0.786634545,0.1142918032863863,-0.514125981,-0.745853309,,1.4331739431483668,-1.783344795
751,-0.033817784,,1.4898561726432151,,,0.9390283858204085,-1.493327852,,,-0.870967749,-0.722761639
752,,1.3139929207721968,-0.452339323,1.2042480839952232,0.3131748236658441,0.13813636467633178,-0.498201219,,,-0.278747679,-0.70944781
753,,1.2990248821818557,1.068764388639257,-1.126881508,-0.00632121,-0.925620269,0.026430202466260082,-0.221637452,1.2985185735770146,-0.196726239,-1.727198978
754,0.7141658742978896,0.8459884892571626,-0.082218534,-0.461780496,-2.058460882,,,,0.8084445320489646,,-0.006775915
755,0.33908237899072574,1.212178002,1.546520395841141,,-1.181809454,-0.223321545,,,-0.890247146,,0.8432662677351412
756,-0.733016356,-0.229188943,-0.927480283,,0.3882771712369463,-0.515679244,-0.768038234,0.545100881,-1.04698858,,-0.443626444
757,,-1.056467751,0.175496663,,,-0.250014005,,,,1.0311864023159603,3.3545261300624802
758,0.8325993095696805,0.1693300175179488,-0.829547681,,0.47275925827327575,0.034979804062154424,-1.150316199,-1.324298361,,,-0.100375942
759,,,-0.384457582,0.056331698458597854,,-0.497731605,,,-0.228169827,-0.770512942,2.398329230714879
760,-1.072876027,-0.400762845,-0.11537109,-0.90705788,0.042464534,0.2288036141952781,0.5905428005492188,-0.044343676,1.0587537673132301,-0.509329971,-1.990214352
761,-0.918692692,0.077327698,0.193596603,1.4610489559044593,,,-0.695463766,-0.863347505,,1.2903952926356055,-1.839049661
762,-2.448831087,-1.398709889,0.8016968569550477,-0.137401223,,0.3222105764707696,-0.846644709,-0.843966249,-0.975163866,0.5777719780671802,-0.84152049
763,0.268809022,,,-1.179338172,,1.4773519065672533,2.266754930257688,,-0.878006844,-1.642530818,-0.803914382
764,0.054938017834505595,,,,,-0.899997494,-0.544926781,,0.8904364470157465,1.150191293178787,-0.923179757
765,-0.094138928,-0.126620145,1.056953361896046,1.0294673588703518,-0.858505013,2.347254161630039,-1.003286396,,-1.668654865,-1.819715357,-0.139799711
766,-1.329016847,0.8298933007942476,,0.2138486156990565,0.2745990677612617,-0.052202313,-0.655094288,0.11228778922214974,,-0.658963368,-1.092001763
767,,0.48569291195965897,0.43416305093505025,,-0.801596272,-1.110546511,-0.848511147,-0.1337996,,0.2335611132124817,-1.955614679
768,-0.321931264,-1.439561924,,0.533873307,0.8645256856412513,,0.6410337194059839,,-1.746723326,-0.495516647,0.22331001041491635
769,0.1953520430493683,-1.554784251,0.20637914367559712,0.1401184982081003,-0.208406352,,0.22075661391209067,-1.119007786,0.074718495,-1.799329405,1.2382009516794437
770,0.006646168,-0.473028834,0.2473385282984898,0.5164580098413702,0.2786342641964039,,-1.867488077,0.8200272383199262,0.7514222867878613,0.3321956532228101,0.086734324
771,-0.157670034,-0.401147552,1.4299791264872161,-0.616279354,,-1.196763095,1.0805299646274062,0.5594232286226689,-0.973851709,-0.251954931,1.9428062209363572
772,,,-0.040951363,-0.70363845,-0.277127832,1.7482997970871395,,-0.417431719,-0.625045554,-1.289626386,-0.944270598
773,-0.025294411,0.5099147870847468,,-0.341981292,-1.675093387,1.7198597260758295,,1.1057375713849633,-0.642265669,-1.651156921,-0.707886056
774,0.4985918773958105,,-0.506840878,0.8315996302364678,-0.547513212,,,0.5179677136804138,-1.133177171,-1.027791768,-0.529390201
775,,0.4789531557173983,,1.4977986560415135,1.041245574764706,,-0.166919305,-0.469262452,1.5829576046630802,,1.1492797543894218
776,,0.058323686910478144,,,-1.51167363,-2.278744303,1.0723196826725545,0.7553956408960488,0.5093301428250474,0.48227254394728836,0.40253833146346174
777,1.1091783680220626,,,-0.762729504,1.7556505707857493,-0.794756429,0.21861351297322257,,,0.7888447005764824,-0.809558515
778,-0.240054786,-0.053951856,1.1395488918838783,0.20625335284524562,0.19389545234182737,0.8898019796845912,,,-1.429868184,2.3474862675463233,0.5418443505615038
779,-1.331669562,-0.588860232,-1.028252182,0.6366043719687051,,,-0.011788227,,,-0.039552662,-2.340417347
780,0.5123038069522763,-0.681456335,0.18199599966231236,-0.264167817,,-0.46893444,,,-0.765670042,-0.604198278,2.482341780304778
781,-1.267353616,,-0.728712717,0.5697869370204012,-1.449905346,,-1.511617909,-0.687468176,0.4474599641474767,,-0.339399463
782,-1.626340406,,-2.069354654,-0.471554226,,1.3458831408043874,,1.117299251382233,,,-1.424318261
783,,-0.102101697,0.42734707935348604,,-1.706653164,0.7668044555378197,0.6796188812679432,-0.414546254,,-1.255529078,1.3025644971044559
784,,0.5331929980527582,,,0.06511758,,,,,1.1634451238357586,-1.387450755
785,-0.232337978,-1.467312647,0.1582497457680639,1.6521693440736511,-1.235947441,,0.38312924908282164,-1.284152353,,-0.885371871,-1.068187779
786,0.9510922616621869,,1.2555489236532358,-1.292306585,-2.307724107,,1.0554517089386302,,,-0.446561848,2.377149976772062
787,-0.481658047,,-0.607111553,,,-0.000291608,-0.081002568,,-0.39599237,0.12780242605743197,-1.89059164
788,-0.907718411,1.0262273221390141,-1.80224863,-0.855271691,,0.3041880770234827,-0.701090624,1.2372774263763209,,0.43616955953277947,-2.369189342
789,,-0.24537378,0.11599520489065328,-1.572084718,0.8899341939670378,,0.8525472264432706,-0.9783215,,-0.147830693,0.2706548986957188
790,,1.731499181220621,,,0.5530852789910287,,-0.6915558,1.1673095024397377,0.7213678007291754,,0.23605328144747884
791,-0.373694633,-1.146832412,,-0.05465683,,,1.695506330957336,,,-3.075939732,0.5217978224371125
792,-0.711703855,0.098537714,-1.333764639,,1.1959672988071128,,1.783055537221508,,0.40792417609979653,,-0.465768971
793,-0.490090614,,1.4004125384375075,,,,-0.134169864,-1.324389153,,0.064426518,0.3643499897774769
794,-0.312674411,-0.653795705,1.0870817484069484,,-0.829216299,-0.075474352,1.2512346073206155,-0.585131146,-0.201652201,,-0.376846944
795,0.1757030003478428,-0.153785923,0.5266636033903102,-1.704446543,-1.354737385,2.077440258356614,,-0.602594891,,0.7487843936980424,0.7177212135885239
796,-0.684882771,0.10898300987715785,-1.225140349,,,0.5417210296233012,-2.254798291,-0.209467512,0.3741833386243274,0.4150097399843475,-1.823737407
797,,,-0.330886345,,0.3278071392665286,,1.7178375970008815,-0.30798331,0.18746670153571796,,0.9023548409881071
798,0.21408269703344668,,,0.9181468575105773,,-0.912557603,0.1052799433089787,0.8635273060576691,,-0.314853227,0.24719043417860573
799,0.9442335983508443,,-0.777012284,-0.145552404,,,,,-0.674124914,,0.6991852528021267
800,,,,-0.103594126,2.1236643082868745,-0.473504621,-1.862090702,,-0.752242865,0.8611370365108211,-0.511541556
801,-1.231693012,0.19841665120425875,-2.098130724,,,-0.502621772,-2.586620715,-0.662447917,-1.691558883,0.4905787510156093,-1.260710038
802,0.9908313359170658,-0.825727721,,-0.014898876,-1.373930037,-0.096944231,0.5746361523380858,,,,1.3775825358807785
803,0.6448533590517327,0.7759934554752048,0.7362644980177118,0.19874842198044781,0.9734106051525538,,-0.586487782,,1.4949976026827745,0.33318535321686693,-0.586341268
804,-0.725355208,0.29246316715537696,0.4512960703043503,,0.44146204612057743,-0.822429614,-0.841569053,-1.318247391,0.7490352091704577,,0.15536269840575012
805,-1.287816876,-0.445249014,0.21936147731756944,-1.957146272,,0.4502615033533827,-0.436908105,,-0.303226598,,-1.15241881
806,-0.175699249,-0.403820954,0.573232683,-0.260583285,-0.242818412,-0.714166395,,0.8190442051124848,-0.473904716,0.5414040425431755,-1.155861306
807,-0.198312629,-1.79506874,-1.625861264,-0.649470135,-0.147075,-0.372138824,0.5091519040327287,1.4274315505486614,,0.9453836274266677,0.6021061019096665
808,0.844561507,,1.0750548366798711,,-0.477884768,-0.273080984,-0.408125042,-1.582439177,0.37995653833632065,,0.5968882587430251
809,,0.2844201685892635,0.22786089536319318,1.1906437659761653,,-0.509362408,-0.365955144,-0.568382554,0.9400109338012216,-0.940315169,0.13077506627713892
810,-0.59198551,,,0.050432022605814524,0.7457963920663385,-0.960929152,-0.135612005,1.2842586514980379,0.6727834338787836,0.17026979631459324,-0.270577842
811,-0.377193175,0.781522765,,-0.760078546,,0.22974190612077688,-2.133404646,-0.661110126,0.2697220373066921,0.8152085414342137,-1.871933587
812,,,-0.487757314,0.40060347926927176,,-0.13948307,-0.764831936,1.7671145572980256,-1.597851885,0.054360464,-0.254898549
813,-0.334932678,0.624407909,0.23946522337107468,,-0.849699027,-0.563582804,-2.77082329,-1.590254162,,,0.10470876467479096
814,0.7867188844050785,-1.621629284,,0.19149298372729726,,,,,,,3.833951891117024
815,0.031199149,1.044821517687366,1.2503130252901657,0.8557839699597598,,,0.1450019099101012,-1.221688768,1.7065625814361225,0.5207871567498606,0.3964828681624639
816,-0.107340308,-1.048237097,0.095019465,-0.627567814,,,,-0.664549133,0.37063406813448724,,0.13034011393035794
817,0.8284761026934007,0.11251520713987738,1.8502566681749502,0.9427895505589168,-0.017908573,1.0217309703920174,0.019357353771321955,-1.244146899,,,0.3890621186531265
818,-0.63915391,1.6112605886004512,,-0.788506065,-0.764763308,,0.1329926076700774,-0.10960819,-1.012834192,0.2704478056792844,-4.164023168
819,,0.9020738134944971,-1.058243297,,-0.096342337,0.9528814500731551,,0.21072827492889032,0.20983017060186718,0.2922963178157459,-0.737047153
820,-0.374112257,-1.082982423,0.893928738,-0.872288555,-1.749921059,-0.813573971,0.9993951407656277,-1.607451188,-0.097971533,0.9155935466552858,1.3669337803061266
821,,-0.019152718,-0.54744576,-0.719378281,0.8080689431855665,,-0.180920681,-0.446480495,,-0.269190647,-1.810855045
822,,,-1.454783157,0.23308084481165983,-0.418356382,,-0.343836021,-0.194697202,,-0.746812754,-0.818569883
823,-1.047742557,,-0.985748766,,,-1.283025625,-0.873527058,-0.631004543,-1.857600029,-0.522012365,-2.752216505
824,,-0.830084299,,-0.357102589,-0.831261909,0.3747652446901647,,1.2588021008830519,0.4196781990005329,,-0.743846618
825,,,0.853661423,0.4870850916189824,,0.2760132388310755,,-1.214488666,0.22674265437719548,-1.182436866,1.0263030084620341
826,-1.422730662,0.061745849,,,1.0284201585972392,1.289387731868023,0.7158471528514608,0.1447256732452323,-1.644589715,0.15703694701200224,-2.005741602
827,0.7075896636397562,0.39698576389599877,-1.69101739,0.22973481113594324,-2.26719438,,,-0.074614981,-0.857526247,0.4391404962186194,-0.886700559
828,0.7884011479256022,,-1.876385456,1.1547624801566576,0.2725075847738092,,1.109638651567159,,0.1329065412115009,1.702569021851001,-1.053109511
829,,-0.474486418,0.19198246034263605,-1.475477914,1.3309371609276428,,,0.4764346750705497,0.15523099705870289,0.44484938782467254,-0.531632932
830,,-0.672890869,-0.590334459,,-0.641730174,0.23273610779625115,-0.899436131,1.0399250187190416,0.7167581084750397,,1.1013312597232863
831,0.6730018337374049,-0.783339307,1.6553764749377928,,-1.035659291,-1.031134991,,,,1.9119082966902634,2.111826535353644
832,,-1.003486856,-0.765100265,,,-0.683163793,-0.851719806,-1.978169001,,-1.791247708,1.3065301635872368
833,-2.051203163,,-0.282678025,,-0.783299155,,,-0.487965176,,0.9612456229308429,-0.809929648
834,1.9099319055182111,0.5152194352477469,0.004669998,,,,-0.138403772,0.21474443342939636,0.19062717399167473,,0.09614356
